id,user,uid,version,changeset,timestamp
335366202,Wahsaw,2237091,1,29827620,2015-03-29T14:31:15Z
335366223,Wahsaw,2237091,1,29827620,2015-03-29T14:31:16Z
335597263,ff5722,3450290,4,45805757,2017-02-04T13:45:32Z
335600790,Vulcanodong,720609,2,36195832,2015-12-27T14:08:11Z
335602795,ff5722,3450290,6,45805757,2017-02-04T13:45:33Z
335604250,jamesks,2500,2,34653099,2015-10-15T12:02:26Z
335606099,katpatuka,17497,3,43585220,2016-11-12T16:45:33Z
337346809,Vlad,24247,2,39110480,2016-05-05T01:51:53Z
340045560,Wahsaw,2237091,1,30419887,2015-04-23T04:36:20Z
340561498,Wahsaw,2237091,1,30492017,2015-04-26T06:16:33Z
340607112,Wahsaw,2237091,6,30505565,2015-04-26T14:52:37Z
341365913,Wahsaw,2237091,1,30604556,2015-04-29T04:23:39Z
341432450,KartaBY,413914,1,30614565,2015-04-29T10:43:20Z
344633871,Wahsaw,2237091,2,42219684,2016-09-17T04:53:36Z
345820017,Wahsaw,2237091,1,31244423,2015-05-18T04:26:37Z
345826845,Wahsaw,2237091,1,31244792,2015-05-18T05:14:56Z
346127754,Wahsaw,2237091,2,31273610,2015-05-19T05:17:41Z
346180831,hanchao,499500,1,31275909,2015-05-19T07:55:59Z
346700470,Wahsaw,2237091,1,31333335,2015-05-21T05:23:53Z
347398885,greecemapper,23785,1,31387217,2015-05-23T00:21:10Z
347398905,greecemapper,23785,1,31387217,2015-05-23T00:21:12Z
347398925,greecemapper,23785,1,31387217,2015-05-23T00:21:14Z
347546308,Wahsaw,2237091,1,31393876,2015-05-23T10:15:59Z
347633638,Wahsaw,2237091,1,31398192,2015-05-23T13:54:13Z
347657608,Wahsaw,2237091,1,31400734,2015-05-23T15:49:23Z
347659472,karitotp,2748195,3,38934518,2016-04-27T20:53:59Z
347913015,Wahsaw,2237091,1,31416804,2015-05-24T10:54:46Z
347934108,Wahsaw,2237091,1,31418192,2015-05-24T12:04:33Z
348332827,jamesks,2500,1,31446166,2015-05-25T13:58:06Z
348334407,jamesks,2500,1,31446166,2015-05-25T14:04:57Z
349374479,Wahsaw,2237091,1,31520142,2015-05-28T04:10:10Z
349378016,samely,2512300,2,38968635,2016-04-28T21:52:24Z
349875492,Wahsaw,2237091,3,31939146,2015-06-13T09:00:47Z
349879422,katpatuka,17497,5,43605347,2016-11-13T13:44:10Z
349882773,Wahsaw,2237091,1,31568170,2015-05-29T17:15:32Z
351059101,Wahsaw,2237091,1,31682774,2015-06-03T05:19:10Z
351310936,Wahsaw,2237091,1,31707823,2015-06-04T05:19:39Z
351859090,Wahsaw,2237091,1,31766058,2015-06-06T10:36:11Z
351865670,Wahsaw,2237091,1,31766649,2015-06-06T11:10:16Z
351880278,Wahsaw,2237091,1,31767706,2015-06-06T12:06:59Z
351888147,Wahsaw,2237091,1,31768524,2015-06-06T12:51:40Z
351897707,Wahsaw,2237091,1,31769555,2015-06-06T13:43:11Z
351899519,Wahsaw,2237091,1,31769908,2015-06-06T14:00:00Z
351974459,jamesks,2500,2,35935771,2015-12-13T23:48:35Z
352020799,Wahsaw,2237091,1,31782205,2015-06-07T06:03:49Z
352025749,Wahsaw,2237091,1,31782590,2015-06-07T06:37:01Z
352037151,Wahsaw,2237091,1,31785039,2015-06-07T08:41:19Z
352194479,Wahsaw,2237091,1,31804370,2015-06-08T04:32:14Z
352714432,Wahsaw,2237091,1,31860308,2015-06-10T04:23:57Z
352902768,jamesks,2500,2,44419930,2016-12-15T10:42:34Z
353143703,Wahsaw,2237091,1,31912293,2015-06-12T05:23:06Z
353232837,Wahsaw,2237091,1,31922132,2015-06-12T14:09:09Z
353238267,samely,2512300,2,38561230,2016-04-14T16:57:21Z
353353862,Wahsaw,2237091,1,31936291,2015-06-13T05:02:11Z
353361462,Wahsaw,2237091,1,31936657,2015-06-13T05:47:10Z
353398799,Wahsaw,2237091,2,31939801,2015-06-13T09:41:00Z
353415471,Wahsaw,2237091,1,31941075,2015-06-13T10:55:31Z
353415491,Wahsaw,2237091,1,31941075,2015-06-13T10:55:33Z
353415513,Wahsaw,2237091,1,31941075,2015-06-13T10:55:35Z
353747741,Wahsaw,2237091,1,31974777,2015-06-15T04:43:07Z
354222886,Wahsaw,2237091,1,32021373,2015-06-17T05:18:10Z
354222906,Wahsaw,2237091,1,32021373,2015-06-17T05:18:11Z
